2017-10-10	1710.03148	The complexity of general-valued CSPs seen from the other side	cs.CC cs.DM cs.DS cs.LO
2017-10-10	1710.03155	Fast Flow Volume Estimation	cs.DS
2017-10-10	1710.03164	Optimal Vertex Fault Tolerant Spanners (for fixed stretch)	cs.DS math.CO
2017-10-10	1710.03358	Balanced power diagrams for redistricting	cs.DS
2017-10-10	1710.03395	Efficient Dynamic Dictionary Matching with DAWGs and AC-automata	cs.DS
2017-10-10	1710.03435	Combinatorial and Asymptotical Results on the Neighborhood Grid	math.CO cs.CC cs.DS
2017-10-11	1710.03852	Top-k Route Search through Submodularity Modeling of Recurrent POI  Features	cs.SI cs.DB cs.DS
2017-10-11	1710.04040	Using modular decomposition technique to solve the maximum clique  problem	cs.DS
2017-10-11	1710.04073	Stream Graphs and Link Streams for the Modeling of Interactions over  Time	cs.SI cs.DM cs.DS physics.data-an stat.ML
2017-10-11	1710.04091	Finding Euler Tours in One Pass in the W-Streaming Model with O(n  log(n)) RAM	cs.DS
2017-10-12	1710.04101	The Provable Virtue of Laziness in Motion Planning	cs.RO cs.DS
2017-10-12	1710.04234	Maximum Margin Interval Trees	stat.ML cs.DS cs.LG stat.AP
2017-10-12	1710.04376	On the Power of Tree-Depth for Fully Polynomial FPT Algorithms	cs.DS cs.CC cs.DM
2017-10-12	1710.04469	Pure Operation-Based Replicated Data Types	cs.DC cs.DB cs.DS
2017-10-12	1710.04551	The Trees of Hanoi	cs.FL cs.DS math.HO
2017-10-13	1710.04576	Balancing expression dags for more efficient lazy adaptive evaluation	cs.CG cs.DS cs.NA
2017-10-13	1710.04640	Hard and Easy Instances of L-Tromino Tilings	cs.CC cs.DS math.CO
2017-10-13	1710.04740	Structured Robust Submodular Maximization: Offline and Online Algorithms	cs.DS
2017-10-13	1710.04886	High Dimensional Cluster Analysis Using Path Lengths	physics.data-an cs.DS
2017-10-14	1710.05017	The power of sum-of-squares for detecting hidden structures	cs.DS cs.CC
2017-10-15	1710.05257	Multi-Value Rule Sets	cs.AI cs.DS
2017-10-16	1710.05422	A General Framework for Robust Interactive Learning	cs.DS cs.LG
2017-10-16	1710.05491	Balanced Judicious Partition is Fixed-Parameter Tractable	cs.DS
2017-10-17	1710.06025	Quantum query complexity of entropy estimation	quant-ph cs.DS cs.IT math.IT
2017-10-17	1710.06261	Convergence Rate of Riemannian Hamiltonian Monte Carlo and Faster  Polytope Volume Computation	cs.DS math.FA stat.ML
2017-10-17	1710.06298	A generative model for sparse, evolving digraphs	cs.DS
2017-10-18	1710.06339	Understanding the Correlation Gap for Matchings	cs.DS
2017-10-18	1710.06384	Efficient Neighbor-Finding on Space-Filling Curves	cs.CG cs.DS cs.PF
2017-10-18	1710.06500	Chain Reduction for Binary and Zero-Suppressed Decision Diagrams	cs.DS cs.LO
2017-10-18	1710.06559	A recognition algorithm for simple-triangle graphs	cs.DM cs.DS math.CO
2017-10-19	1710.07107	Discovering Patterns of Interest in IP Traffic Using Cliques in  Bipartite Link Streams	cs.DS
2017-10-19	1710.07132	On vertex coloring without monochromatic triangles	cs.DS cs.CC math.CO
2017-10-19	1710.07145	Reaching a Target in the Plane with no Information	cs.DS
2017-10-19	1710.07148	A unified polynomial-time algorithm for Feedback Vertex Set on graphs of  bounded mim-width	cs.DS
2017-10-20	1710.07356	Synchronization Strings: Efficient and Fast Deterministic Constructions  over Small Alphabets	cs.IT cs.DS math.IT
2017-10-20	1710.07505	Probabilistic Analysis of the Dual-Pivot Quicksort "Count"	cs.DS
2017-10-20	1710.08291	Deterministic Rendezvous at a Node of Agents with Arbitrary Velocities	cs.DS cs.DC
2017-10-21	1710.07565	Communication-free Massively Distributed Graph Generation	cs.DC cs.DS cs.SI
2017-10-21	1710.07584	The Maximum Colorful Arborescence problem parameterized by the structure  of its color hierarchy graph	cs.CC cs.DS math.CO
2017-10-21	1710.07600	Belief Propagation Min-Sum Algorithm for Generalized Min-Cost Network  Flow	stat.ML cs.DS
2017-10-21	1710.07601	Kernelization Lower Bounds for Finding Constant-Size Subgraphs	cs.CC cs.DM cs.DS
2017-10-21	1710.07719	Uniformly bounded regret in the multi-secretary problem	math.PR cs.DM cs.DS math.OC
2017-10-21	1710.07774	A Unified PTAS for Prize Collecting TSP and Steiner Tree Problem in  Doubling Metrics	cs.DS
2017-10-22	1710.07836	Tree-based networks: characterisations, metrics, and support trees	q-bio.PE cs.DS math.CO
2017-10-22	1710.07887	Strategic Classification from Revealed Preferences	cs.LG cs.DS cs.GT
2017-10-23	1710.07992	Twin Sort Technique	cs.DS
2017-10-23	1710.08029	Characterizing and Enumerating Walsh-Hadamard Transform Algorithms	cs.DS cs.DM
2017-10-23	1710.08231	High-Quality Shared-Memory Graph Partitioning	cs.DS
2017-10-23	1710.08255	Communication Efficient Checking of Big Data Operations	cs.DS cs.DC
2017-10-24	1710.08381	Near-Optimal Clustering in the $k$-machine model	cs.DC cs.DS
2017-10-24	1710.08436	HyperMinHash: MinHash in LogLog space	cs.DS cs.DB
2017-10-24	1710.08455	The Unbounded Integrality Gap of a Semidefinite Relaxation of the  Traveling Salesman Problem	cs.DS cs.DM math.OC
2017-10-24	1710.08488	An FPT Algorithm Beating 2-Approximation for $k$-Cut	cs.DS
2017-10-24	1710.08607	Provable and practical approximations for the degree distribution using  sublinear graph samples	cs.SI cs.DS math.ST stat.TH
2017-10-24	1710.08815	On the Complexity of Sampling Nodes Uniformly from a Graph	cs.DS
2017-10-25	1710.08937	Exact Mean Computation in Dynamic Time Warping Spaces	cs.DS cs.LG
2017-10-25	1710.08953	Counting and Enumerating Independent Sets with Applications to Knapsack  Problems	cs.DS
2017-10-25	1710.09002	Solving Packing and Covering LPs in $\tilde{O}(\frac{1}{\epsilon^2})$  Distributed Iterations with a Single Algorithm and Simpler Analysis	cs.DS
2017-10-26	1710.09422	Setting the threshold for high throughput detectors: A mathematical  approach for ensembles of dynamic, heterogeneous, probabilistic anomaly  detectors	cs.CR cs.DS stat.AP
2017-10-26	1710.09595	Quantum versus Classical Online Streaming Algorithms with Logarithmic  Size of Memory	cs.CC cs.DS cs.FL quant-ph
2017-10-26	1710.09605	Distributed Graph Clustering using Modularity and Map Equation	cs.DS cs.DC physics.soc-ph
2017-10-26	1711.06319	Optimizing relinearization in circuits for homomorphic encryption	cs.DS cs.CR math.OC
2017-10-27	1710.09795	Synchronization Strings: Explicit Constructions, Local Decoding, and  Applications	cs.IT cs.DS math.IT
2017-10-27	1710.09859	Kernel k-Groups via Hartigan's Method	stat.ML cs.CV cs.DS cs.LG math.ST stat.TH
2017-10-27	1710.09951	Probabilistic Couplings for Probabilistic Reasoning	cs.LO cs.DS cs.PL
2017-10-27	1710.09961	Edge-Based Wedge Sampling to Estimate Triangle Counts in Very Large  Graphs	cs.DS
2017-10-27	1710.09988	Variance Reduced Value Iteration and Faster Algorithms for Solving  Markov Decision Processes	cs.DS cs.LG math.OC
2017-10-27	1710.10026	A note on faithful coupling of Markov chains	cs.DS math.PR
2017-10-27	1710.10057	Multiwinner Voting with Fairness Constraints	cs.CY cs.AI cs.DS
2017-10-27	1710.10091	External Memory Pipelining Made Easy With TPIE	cs.DS cs.DC
2017-10-27	1710.10105	Lyndon Array Construction during Burrows-Wheeler Inversion	cs.DS
2017-10-28	1710.10339	Improved approximation of layout problems on random graphs	math.CO cs.DS
2017-10-28	1710.10457	Wasserstein Identity Testing	cs.LG cs.DS cs.IT math.IT math.ST stat.TH
2017-10-29	1710.10545	A $o(d) \cdot \text{polylog}~n$ Monotonicity Tester for Boolean  Functions over the Hypergrid $[n]^d$	cs.DM cs.CC cs.DS
2017-10-29	1710.10592	Almost Optimal Stochastic Weighted Matching With Few Queries	cs.DS
2017-10-30	1710.10655	If it ain't broke, don't fix it: Sparse metric repair	stat.ML cs.DS
2017-10-30	1710.10660	Improved Bounds for Testing Forbidden Order Patterns	cs.DS cs.CC math.CO
2017-10-30	1710.10836	An algorithmic approach to handle circular trading in commercial taxing  system	cs.DS
2017-10-30	1710.10904	An FPTAS of Minimizing Total Weighted Completion Time on Single Machine  with Position Constraint	cs.DS
2017-10-30	1710.10964	At the Roots of Dictionary Compression: String Attractors	cs.DS
2017-10-30	1710.10979	Finding Connected Secluded Subgraphs	cs.DS cs.DM
2017-10-31	1710.11200	VLSI Computational Architectures for the Arithmetic Cosine Transform	cs.AR cs.DS cs.MM math.NA stat.ME
2017-10-31	1710.11213	Prophet Secretary for Combinatorial Auctions and Matroids	cs.DS cs.GT
2017-10-31	1710.11250	Reachability Preservers: New Extremal Bounds and Approximation  Algorithms	cs.DS math.CO
2017-10-31	1710.11253	Approximation Algorithms for $\ell_0$-Low Rank Approximation	cs.DS cs.DM cs.LG stat.ML
2017-10-31	1710.11306	The Exact Solution to Rank-1 L1-norm TUCKER2 Decomposition	cs.DS cs.LG stat.ML
2017-10-31	1710.11414	Improved Bounds for Online Dominating Sets of Trees	cs.DS
2017-10-31	1710.11462	Manipulation Strategies for the Rank Maximal Matching Problem	cs.DS
2017-10-31	1710.11513	Designing RNA Secondary Structures is Hard	cs.DS math.CO q-bio.BM q-bio.QM
2017-11-1	1710.11592	On Learning Mixtures of Well-Separated Gaussians	cs.DS cs.LG math.ST stat.TH
2017-11-1	1711.00046	Replace or Retrieve Keywords In Documents at Scale	cs.DS
2017-11-1	1711.00081	Approximating the $2$-Machine Flow Shop Problem with Exact Delays Taking  Two Values	cs.DS
2017-11-1	1711.00103	Scheduling Monotone Moldable Jobs in Linear Time	cs.DS
2017-11-1	1711.00275	Fast Dynamic Arrays	cs.DS
2017-11-1	1711.00284	Improved Approximation Schemes for the Restricted Shortest Path Problem	cs.DS cs.CC cs.DM
2017-11-1	1711.01334	Two Error Bounds of Imperfect Binary Search	cs.DS
2017-11-2	1711.00405	The Price of Information in Combinatorial Optimization	cs.DS
2017-11-2	1711.00501	Learning One-hidden-layer Neural Networks with Landscape Design	cs.LG cs.DS math.OC stat.ML
2017-11-2	1711.00571	Efficient $\widetilde{O}(n/\epsilon)$ Spectral Sketches for the  Laplacian and its Pseudoinverse	cs.DS math.OC
2017-11-2	1711.00599	Optimal Parametric Search for Path and Tree Partitioning	cs.DS
2017-11-2	1711.00667	Erd\H{o}s-P\'osa property of chordless cycles and its applications	math.CO cs.DS
2017-11-2	1711.07423	Majority Model on Random Regular Graphs	cs.DS cs.DC cs.DM
2017-11-3	1711.00788	On the complexity of optimal homotopies	cs.CG cs.DS
2017-11-3	1711.00808	An Optimal Choice Dictionary	cs.DS
2017-11-3	1711.00814	Measuring Quantum Entropy	quant-ph cs.DS cs.IT math.IT
2017-11-3	1711.00817	Medoids in almost linear time via multi-armed bandits	stat.ML cs.DS cs.IT cs.LG math.IT
2017-11-3	1711.00821	Minor-free graphs have light spanners	cs.DS
2017-11-3	1711.00831	Adaptive Network Flow with $k$-Arc Destruction	math.CO cs.DS
2017-11-3	1711.00963	The Complexity of Finding Small Separators in Temporal Graphs	cs.DS cs.CC cs.DM
2017-11-3	1711.01032	A Simply Exponential Upper Bound on the Maximum Number of Stable  Matchings	cs.DM cs.DS math.CO
2017-11-3	1711.01085	k-server via multiscale entropic regularization	cs.DS math.MG
2017-11-3	1711.01171	The Bane of Low-Dimensionality Clustering	cs.DS cs.CG
2017-11-4	1711.01231	A Tight Approximation for Fully Dynamic Bin Packing without Bundling	cs.DS
2017-11-4	1711.01262	Distributed Graph Clustering and Sparsification	cs.DS cs.DC
2017-11-4	1711.01295	Optimal Data Acquisition for Statistical Estimation	cs.GT cs.DS
2017-11-4	1711.01323	Constant Approximation for $k$-Median and $k$-Means with Outliers via  Iterative Rounding	cs.DS
2017-11-4	1711.01328	An homotopy method for $\ell_p$ regression provably beyond  self-concordance and in input-sparsity time	math.OC cs.DS
2017-11-4	1711.01361	An Optimal Distributed $(\Delta+1)$-Coloring Algorithm?	cs.DC cs.DS
2017-11-4	1711.01364	A Faster Distributed Single-Source Shortest Paths Algorithm	cs.DC cs.DS
2017-11-4	1711.01370	On constant multi-commodity flow-cut gaps for directed minor-free graphs	cs.DS
2017-11-5	1711.01520	Practical Data-Dependent Metric Compression with Provable Guarantees	cs.DS
2017-11-5	1711.01521	Stochastic Greedy Algorithms For Multiple Measurement Vectors	math.OC cs.DS cs.NA math.NA
2017-11-5	1711.01596	Is Input Sparsity Time Possible for Kernel Low-Rank Approximation?	cs.DS cs.LG
2017-11-5	1711.02524	Provable quantum state tomography via non-convex methods	quant-ph cs.DS
2017-11-6	1711.01616	Bloom Filters, Adaptivity, and the Dictionary Problem	cs.DS
2017-11-6	1711.01623	Fooling Views: A New Lower Bound Technique for Distributed Computations  under Congestion	cs.DS cs.DC
2017-11-6	1711.01655	Approximating Partition Functions in Constant Time	cs.LG cs.DS stat.ML
2017-11-6	1711.01692	Routing Symmetric Demands in Directed Minor-Free Graphs with Constant  Congestion	cs.DS
2017-11-6	1711.01700	Nearly Work-Efficient Parallel Algorithm for Digraph Reachability	cs.DS
2017-11-6	1711.01789	Fusible HSTs and the randomized k-server conjecture	cs.DS math.MG math.PR
2017-11-6	1711.01834	Prophet Secretary: Surpassing the $1-1/e$ Barrier	cs.DS
2017-11-6	1711.01853	Lisco: A Continuous Approach in LiDAR Point-cloud Clustering	cs.DS cs.RO
2017-11-7	1711.01972	Constant-Factor Approximation for Ordered k-Median	cs.DS
2017-11-7	1711.01980	Almost Polynomial Hardness of Node-Disjoint Paths in Grids	cs.DS
2017-11-7	1711.02032	Integer Programming in Parameterized Complexity: Three Miniatures	cs.DS
2017-11-7	1711.02035	Optimum Search Schemes for Approximate String Matching Using  Bidirectional FM-Index	cs.DS
2017-11-7	1711.02036	Maximum Entropy Distributions: Bit Complexity and Stability	cs.DS cs.IT math.IT math.OC stat.ML
2017-11-7	1711.02076	On Structural Parameterizations of the Edge Disjoint Paths Problem	cs.DS
2017-11-7	1711.02078	Fully-Dynamic Bin Packing with Limited Repacking	cs.DS
2017-11-7	1711.02120	Small Resolution Proofs for QBF using Dependency Treewidth	cs.DS cs.LO
2017-11-7	1711.02194	On Derandomizing Local Distributed Algorithms	cs.DS cs.DC
2017-11-7	1711.02195	Optimality of Approximate Inference Algorithms on Stable Instances	stat.ML cs.AI cs.DS cs.LG
2017-11-7	1711.02305	Sketching Linear Classifiers over Data Streams	cs.LG cs.DS stat.ML
2017-11-7	1711.02455	Revisionist Simulations: A New Approach to Proving Space Lower Bounds	cs.DC cs.CC cs.DS
2017-11-8	1711.02598	Streaming Robust Submodular Maximization: A Partitioned Thresholding  Approach	cs.DS stat.ML
2017-11-8	1711.02621	Convex Optimization with Unbounded Nonconvex Oracles using Simulated  Annealing	cs.DS cs.LG math.OC stat.CO stat.ML
2017-11-8	1711.02724	Algorithms to Approximate Column-Sparse Packing Problems	cs.DS cs.DM math.CO
2017-11-8	1711.02743	Sparse Randomized Kaczmarz for Support Recovery of Jointly Sparse  Corrupted Multiple Measurement Vectors	eess.SP cs.DS math.NA
2017-11-8	1711.02855	A compressed dynamic self-index for highly repetitive text collections	cs.DS
2017-11-8	1711.02860	Constructive Discrepancy Minimization with Hereditary L2 Guarantees	cs.DS cs.DM math.CO
2017-11-8	1711.02910	Run Compressed Rank/Select for Large Alphabets	cs.DS
2017-11-8	1711.03440	Learning Non-overlapping Convolutional Neural Networks with Multiple  Kernels	cs.LG cs.DS stat.ML
2017-11-9	1711.03076	Coresets Meet EDCS: Algorithms for Matching and Vertex Cover on Massive  Graphs	cs.DS cs.DC
2017-11-9	1711.03165	Computing exact minimum cuts without knowing the graph	cs.DS
2017-11-9	1711.03178	R(QPS-Serena) and R(QPS-Serenade): Two Novel Augmenting-Path Based  Algorithms for Computing Approximate Maximum Weight Matching	cs.DS cs.DC
2017-11-9	1711.03205	A Grammar Compression Algorithm based on Induced Suffix Sorting	cs.DS
2017-11-9	1711.03256	Distances in and Layering of a DAG	cs.DS
2017-11-9	1711.03272	Go with the Flow: Compositional Abstractions for Concurrent Data  Structures (Extended Version)	cs.LO cs.DS cs.PL
2017-11-9	1711.03336	Toward perfect reads: self-correction of short reads via mapping on de  Bruijn graphs	cs.DS q-bio.QM
2017-11-9	1711.03359	Fast Distributed Approximation for TAP and 2-Edge-Connectivity	cs.DS cs.DC
2017-11-9	1711.03396	Counting hypergraph colorings in the local lemma regime	cs.DS cs.DM math.CO
2017-11-10	1711.03639	Small-loss bounds for online learning with partial information	cs.LG cs.DS
2017-11-11	1711.03885	Clustering with Local Restrictions	cs.DS
2017-11-11	1711.03887	Hamming distance completeness and sparse matrix multiplication	cs.DS
2017-11-11	1711.03894	On the hardness of losing weight	cs.DS cs.CC
2017-11-11	1711.03948	Manipulative Elicitation -- A New Attack on Elections with Incomplete  Preferences	cs.MA cs.DS cs.GT
2017-11-11	1711.04049	One-Bit ExpanderSketch for One-Bit Compressed Sensing	cs.IT cs.DS math.IT
2017-11-12	1711.04297	On the ERM Principle with Networked Data	cs.LG cs.DS cs.SI stat.ML
2017-11-13	1711.04326	An efficient algorithm computing composition factors of $T(V)^{\otimes  n}$	cs.DS
2017-11-13	1711.04355	Dynamic Algorithms for Graph Coloring	cs.DS
2017-11-13	1711.04367	Longest Alignment with Edits in Data Streams	cs.DS
2017-11-13	1711.04467	Tight Cell Probe Bounds for Succinct Boolean Matrix-Vector  Multiplication	cs.DS
2017-11-13	1711.04496	Linear-Time Algorithms for Maximum-Weight Induced Matchings and Minimum  Chain Covers in Convex Bipartite Graphs	cs.DS cs.DM
2017-11-13	1711.04506	Constraint Solving via Fractional Edge Covers	cs.DS
2017-11-13	1711.04520	Fair Knapsack	cs.GT cs.DS
2017-11-13	1711.04604	Smaller parameters for vertex cover kernelization	cs.DS cs.CC
2017-11-14	1711.04709	Stampery Blockchain Timestamping Architecture (BTA) - Version 6	cs.CR cs.DC cs.DS
2017-11-14	1711.04712	Randomized Near Neighbor Graphs, Giant Components, and Applications in  Data Science	math.CO cs.DM cs.DS math.PR stat.ML
2017-11-14	1711.04740	Heavy Hitters and the Structure of Local Privacy	cs.DS
2017-11-14	1711.04881	Estimating Graph Parameters from Random Order Streams	cs.DS
2017-11-14	1711.04882	On Partial Covering For Geometric Set Systems	cs.CG cs.DS
2017-11-14	1711.04889	Quantum Annealing Applied to De-Conflicting Optimal Trajectories for Air  Traffic Management	quant-ph cs.DS
2017-11-14	1711.04978	Robust Online Speed Scaling With Deadline Uncertainty	cs.DS cs.IT math.IT
2017-11-14	1711.04979	Quantum transport senses community structure in networks	quant-ph cond-mat.other cs.DS q-bio.QM stat.ML
2017-11-14	1711.05135	Similarity-Aware Spectral Sparsification by Edge Filtering	cs.DS cs.NA cs.SI
2017-11-14	1712.05012	Protofold II: Enhanced Model and Implementation for Kinetostatic Protein  Folding	cs.CE cs.DC cs.DS cs.RO q-bio.QM
2017-11-15	1711.05144	Preventing Fairness Gerrymandering: Auditing and Learning for Subgroup  Fairness	cs.LG cs.DS cs.GT
2017-11-15	1711.05157	A note on the complexity of Feedback Vertex Set parameterized by  mim-width	cs.CC cs.DS
2017-11-15	1711.05295	Improved quantum backtracking algorithms using effective resistance  estimates	quant-ph cs.DS
2017-11-15	1711.05469	Deterministic Distributed Edge-Coloring with Fewer Colors	cs.DS cs.DC
2017-11-16	1711.05667	A Friendly Smoothed Analysis of the Simplex Method	cs.DS
2017-11-16	1711.05764	Online Allocation with Traffic Spikes: Mixing Adversarial and Stochastic  Models	cs.DS cs.GT
2017-11-16	1711.05812	Iteration complexity of inexact augmented Lagrangian methods for  constrained convex programming	math.OC cs.DS math.NA
2017-11-16	1711.05839	Exact and heuristic algorithms for Cograph Editing	cs.DS
2017-11-17	1711.06347	Conditional Markov Chain Search for the Simple Plant Location Problem  improves upper bounds on twelve K\"orkel-Ghosh instances	cs.DS cs.AI
2017-11-17	1711.06397	An $O^*(1.84^k)$ Parameterized Algorithm for the Multiterminal Cut  Problem	cs.DS
2017-11-17	1711.06428	Multi-Objective Maximization of Monotone Submodular Functions with  Cardinality Constraint	cs.DS math.OC stat.ML
2017-11-17	1711.06455	An almost-linear time algorithm for uniform random spanning tree  generation	cs.DS cs.DM math.PR
2017-11-17	1711.06530	Graph Clustering using Effective Resistance	cs.DS
2017-11-18	1711.06625	Dynamic Matching: Reducing Integral Algorithms to Approximately-Maximal  Fractional Algorithms	cs.DS
2017-11-18	1711.06673	Neon2: Finding Local Minima via First-Order Oracles	cs.LG cs.DS cs.NE math.OC stat.ML
2017-11-19	1711.06883	Fully Dynamic Almost-Maximal Matching: Breaking the Polynomial Barrier  for Worst-Case Time Bounds	cs.DS
2017-11-19	1711.06920	Superlinear Lower Bounds for Distributed Subgraph Detection	cs.DS cs.DC
2017-11-20	1711.07112	Deletion-Robust Submodular Maximization at Scale	cs.LG cs.DS
2017-11-20	1711.07211	List-Decodable Robust Mean Estimation and Learning Mixtures of Spherical  Gaussians	cs.DS cs.CC cs.IT cs.LG math.IT math.ST stat.TH
2017-11-20	1711.07214	Maximizing Submodular or Monotone Approximately Submodular Functions by  Multi-objective Evolutionary Algorithms	cs.NE cs.AI cs.CC cs.DS
2017-11-20	1711.07227	Linear-Complexity Relaxed Word Mover's Distance with GPU Acceleration	cs.IR cs.DC cs.DS
2017-11-20	1711.07270	A Separation Between Run-Length SLPs and LZ77	cs.DS
2017-11-21	1711.07454	Mixture Models, Robustness, and Sum of Squares Proofs	cs.DS
2017-11-21	1711.07545	On estimating the alphabet size of a discrete random source	cs.DS
2017-11-21	1711.07567	Edge Estimation with Independent Set Oracles	cs.DS
2017-11-21	1711.07710	Approximating Geometric Knapsack via L-packings	cs.DS cs.CG
2017-11-21	1711.07736	On $P_5$-free Chordal bipartite graphs	cs.DM cs.DS
2017-11-21	1711.07746	The Hidden Binary Search Tree:A Balanced Rotation-Free Search Tree in  the AVL RAM Model	cs.DS
2017-11-22	1711.07851	Approximation Algorithms for Rectangle Packing Problems (PhD Thesis)	cs.DS
2017-11-22	1711.07872	Revisiting Connected Vertex Cover: FPT Algorithms and Lossy Kernels	cs.DS cs.DM
2017-11-22	1711.07960	Fine-Grained I/O Complexity via Reductions: New lower bounds, faster  algorithms, and a time hierarchy	cs.DS cs.CC
2017-11-22	1711.08020	First-order methods for constrained convex programming based on  linearized augmented Lagrangian function	math.OC cs.DS
2017-11-22	1711.08041	The Set Cover Conjecture and Subgraph Isomorphism with a Tree Pattern	cs.DS
2017-11-22	1711.08082	Parameter Estimation in Gaussian Mixture Models with Malicious Noise,  without Balanced Mixing Coefficients	math.ST cs.CC cs.DS stat.TH
2017-11-22	1711.08217	Compressed Indexing with Signature Grammars	cs.DS
2017-11-22	1711.08289	A Generic Framework for Engineering Graph Canonization Algorithms	cs.DS
2017-11-23	1711.08398	Identifying user habits through data mining on call data records	cs.DS cs.SI
2017-11-23	1711.08421	Relief-Based Feature Selection: Introduction and Review	cs.DS cs.LG stat.ML
2017-11-23	1711.08446	On Computing Min-Degree Elimination Orderings	cs.DS
2017-11-23	1711.08475	Lightweight Fingerprints for Fast Approximate Keyword Matching Using  Bitwise Operations	cs.DS
2017-11-23	1711.08494	Deterministic parallel algorithms for bilinear objective functions	cs.DS
2017-11-23	1711.08513	Calibration for the (Computationally-Identifiable) Masses	cs.LG cs.DS stat.ML
2017-11-23	1711.08715	Interpolating between $k$-Median and $k$-Center: Approximation  Algorithms for Ordered $k$-Median	cs.DS
2017-11-24	1711.08797	Practical Hash Functions for Similarity Estimation and Dimensionality  Reduction	stat.ML cs.DS cs.LG
2017-11-24	1711.08837	Clique-width and Well-Quasi-Ordering of Triangle-Free Graph Classes	math.CO cs.DM cs.DS
2017-11-24	1711.08841	Clustering Semi-Random Mixtures of Gaussians	cs.DS cs.LG
2017-11-24	1711.08866	Recovering tree-child networks from shortest inter-taxa distance  information	math.CO cs.DS q-bio.PE
2017-11-24	1711.08885	On the Parallel Parameterized Complexity of the Graph Isomorphism  Problem	cs.CC cs.DS math.CO
2017-11-24	1711.08921	Automated Algorithm Selection on Continuous Black-Box Problems By  Combining Exploratory Landscape Analysis and Machine Learning	stat.ML cs.AI cs.DS
2017-11-25	1711.09148	Lower Bounds for Symbolic Computation on Graphs: Strongly Connected  Components, Liveness, Safety, and Diameter	cs.DS cs.CC
2017-11-25	1711.09155	SHIP: A Scalable High-performance IPv6 Lookup Algorithm that Exploits  Prefix Characteristics	cs.DS
2017-11-25	1711.09189	A Near-optimal Algorithm for Edge Connectivity-based Hierarchical Graph  Decomposition	cs.DS cs.DB cs.SI
2017-11-25	1711.10920	(Biased) Majority Rule Cellular Automata	cs.FL cs.DS nlin.CG
2017-11-26	1711.09258	Optimal Gossip Algorithms for Exact and Approximate Quantile  Computations	cs.DS cs.DC
2017-11-26	1711.09384	Online Facility Location on Semi-Random Streams	cs.DS
2017-11-27	1711.09400	A Multi Objective Reliable Location-Inventory Capacitated Disruption  Facility Problem with Penalty Cost Solve with Efficient Meta Historic  Algorithms	cs.DS stat.OT
2017-11-27	1711.09457	Approximating the Permanent of a Random Matrix with Vanishing Mean	cs.DS quant-ph
2017-11-27	1711.09564	AUPCR Maximizing Matchings : Towards a Pragmatic Notion of Optimality  for One-Sided Preference Matchings	cs.MA cs.DS
2017-11-28	1711.09859	Frameworks for Designing In-place Graph Algorithms	cs.DS
2017-11-28	1711.09964	On the Approximability of Related Machine Scheduling under Arbitrary  Precedence	cs.DC cs.DS
2017-11-28	1711.10051	Active Regression via Linear-Sample Sparsification	cs.LG cs.DS
2017-11-28	1711.10088	Saving Space by Dynamic Algebraization Based on Tree Decomposition:  Minimum Dominating Set	cs.DS
2017-11-28	1711.10155	Adapting Local Sequential Algorithms to the Distributed Setting	cs.DC cs.DS
2017-11-28	1711.10227	On Structural Parameterizations of Firefighting	cs.DS
2017-11-29	1711.10385	Faster range minimum queries	cs.DS
2017-11-29	1711.10634	Active Betweenness Cardinality: Algorithms and Applications	cs.SI cs.DS
2017-11-29	1711.10652	Online Knapsack Problem under Expected Capacity Constraint	cs.DS
2017-11-29	1711.10665	Cost-Effective Seed Selection in Online Social Networks	cs.DS cs.SI
2017-11-29	1711.10680	On the Approximability and Hardness of the Minimum Connected Dominating  Set with Routing Cost Constraint	cs.DS
2017-11-29	1711.10692	Local Access to Huge Random Objects through Partial Sampling	cs.DS
2017-11-29	1712.02870	The Complexity of Maximum $k$-Order Bounded Component Set Problem	cs.DS cs.DM
2017-11-30	1711.10945	Near-optimal irrevocable sample selection for periodic data streams with  applications to marine robotics	cs.RO cs.DS
2017-11-30	1711.11150	A Cooperative Proof of Work Scheme for Distributed Consensus Protocols	cs.DS cs.CR
2017-11-30	1711.11316	Submodular Maximization through the Lens of Linear Programming	cs.DS cs.DM
2017-11-30	1711.11354	A limit field for orthogonal range searches in two-dimensional random  point search trees	math.PR cs.DS math.CO
2017-11-30	1711.11392	Two-sided Facility Location	cs.GT cs.DS
2017-12-1	1711.11560	Testing Conditional Independence of Discrete Distributions	cs.DS cs.CC cs.DM math.PR math.ST stat.TH
2017-12-1	1711.11581	Outlier-robust moment-estimation via sum-of-squares	cs.DS cs.LG stat.ML
2017-12-1	1712.00214	On the Hardness of Deriving the Arithmetic Mean Component Competitive  Ratio	cs.DS
2017-12-2	1712.00519	An Elementary Analysis of the Probability That a Binomial Random  Variable Exceeds Its Expectation	math.PR cs.DS cs.LG cs.NE
2017-12-2	1712.00615	Adaptive Group Testing Algorithms to Estimate the Number of Defectives	cs.DS
2017-12-3	1712.00751	ALLSAT compressed with wildcards: An invitation for C-programmers	cs.DS
2017-12-4	1712.00870	Coarse Grained Parallel Selection	cs.DS
2017-12-4	1712.00918	Boolean function analysis meets stochastic optimization: An  approximation scheme for stochastic knapsack	cs.DS
2017-12-5	1712.01139	Distributed Algorithms Made Secure: A Graph Theoretic Approach	cs.DS cs.CR cs.DC
